Is Dead;Accession Number;Catalogue Number;Accepted Name;TaxonomicName;Genus;Family;Provenance Code;Legacy Provenance Code;Country ISO;Last Seen On
ALIVE;1996-526;K:LCD-1996-526*1;Magnolia compressa;Michelia compressa;Michelia;Magnoliaceae;;;;24-05-2024
ALIVE;1970-4692;K:LCD-1970-4692*3;Gerbera cordata;Piloselloides cordata;Piloselloides;Asteraceae;;;;09-01-2025
ALIVE;1969-4539;K:LCD-1969-4539*2;Acer laevigatum;Acer laevigatum;Acer;Sapindaceae;;;;22-05-2024
ALIVE;1969-16904;K:LCD-1969-16904*4;Cymbidium tracyanum;Cymbidium tracyanum;Cymbidium;Orchidaceae;;;;21-11-2024
ALIVE;1997-4296;K:LCD-1997-4296*3;Cuphea subuligera;Cuphea caeciliae;Cuphea;Lythraceae;;;;29-05-2024
ALIVE;1990-1253;K:LCD-1990-1253*1;Clivia miniata;Clivia miniata;Clivia;Amaryllidaceae;;;;21-06-2022
ALIVE;1998-3489;K:LCD-1998-3489*5;Pelargonium peltatum;Pelargonium peltatum;Pelargonium;Geraniaceae;;;;09-01-2025
ALIVE;1979-6021;K:LCD-1979-6021*1;Jaborosa integrifolia;Jaborosa integrifolia;Jaborosa;Solanaceae;;N - Natural Source and Progeny;Argentina;01-02-2024
ALIVE;1992-45;K:LCD-1992-45*1;Pandorea pandorana;Pandorea pandorana;Pandorea;Bignoniaceae;;N - Natural Source and Progeny;Australia;28-12-2024
ALIVE;2004-354;K:LCD-2004-354*1;Encephalartos princeps;Encephalartos princeps;Encephalartos;Zamiaceae;;;;15-02-2024
ALIVE;1969-3776;K:LCD-1969-3776*9;Fuchsia thymifolia subsp. minimiflora;Fuchsia thymifolia subsp. minimiflora;Fuchsia;Onagraceae;;;;19-07-2024
ALIVE;1984-5274;K:LCD-1984-5274*1;Cestrum fasciculatum;Cestrum fasciculatum;Cestrum;Solanaceae;;N - Natural Source and Progeny;Mexico;09-01-2025
ALIVE;1973-12565;K:LCD-1973-12565*2;Cymbidium lowianum;Cymbidium lowianum;Cymbidium;Orchidaceae;;;;24-05-2024
ALIVE;1957-28805;K:LCD-1957-28805*1;;Podocarpus totara 'Aureus';Podocarpus;Podocarpaceae;;;;27-03-2024
ALIVE;2014-1342;K:LCD-2014-1342*2;Pinus canariensis;Pinus canariensis;Pinus;Pinaceae;;N - Natural Source and Progeny;Spain;21-06-2022
ALIVE;1979-2099;K:LCD-1979-2099*2;Euonymus glaber;Euonymus glaber;Euonymus;Celastraceae;;N - Natural Source and Progeny;Thailand;24-05-2024
ALIVE;1963-23402;K:LCD-1963-23402*3;Rhododendron ciliicalyx;Rhododendron lyi;Rhododendron;Ericaceae;;N - Natural Source and Progeny;Thailand;24-05-2024
ALIVE;1995-258;K:LCD-1995-258*1;Holocalyx balansae;Holocalyx balansae;Holocalyx;Fabaceae;;N - Natural Source and Progeny;Paraguay;31-01-2024
ALIVE;2018-879;K:LCD-2018-879*1;Juniperus bermudiana;Juniperus bermudiana;Juniperus;Cupressaceae;;N - Natural Source and Progeny;Bermuda;31-07-2024
ALIVE;1950-60701;K:LCD-1950-60701*2;;Brugmansia × candida 'Knightii';Brugmansia;Solanaceae;;;;06-02-2024
ALIVE;1972-2581;K:LCD-1972-2581*1;Atractocarpus stipularis;Atractocarpus stipularis;Atractocarpus;Rubiaceae;;N - Natural Source and Progeny;Australia;04-07-2022
ALIVE;1955-45801;K:LCD-1955-45801*1;;Rhododendron zoelleri 'Decimus';Rhododendron;Ericaceae;;N - Natural Source and Progeny;Indonesia;01-10-2024
ALIVE;2004-1012;K:LCD-2004-1012*1;Echium giganteum;Echium giganteum;Echium;Boraginaceae;;;;19-09-2024
ALIVE;1985-1973;K:LCD-1985-1973*5;Rhododendron formosum;Rhododendron formosum;Rhododendron;Ericaceae;;;;17-10-2023
ALIVE;1962-41002;K:LCD-1962-41002*3;Rhododendron macgregoriae;Rhododendron macgregoriae;Rhododendron;Ericaceae;;;;24-05-2024
ALIVE;1969-11601;K:LCD-1969-11601*1;Encephalartos trispinosus;Encephalartos trispinosus;Encephalartos;Zamiaceae;;;;14-02-2024
ALIVE;1989-1660;K:LCD-1989-1660*1;Ilex zhejiangensis;Ilex zhejiangensis;Ilex;Aquifoliaceae;;;China;24-05-2024
ALIVE;2013-1092;K:LCD-2013-1092*1;Melochia tomentosa;Melochia tomentosa;Melochia;Malvaceae;;;;29-07-2022
ALIVE;1976-3526;K:LCD-1976-3526*2;Adiantum hispidulum;Adiantum hispidulum;Adiantum;Pteridaceae;;N - Natural Source and Progeny;Philippines;24-05-2024
ALIVE;1935-55201;K:LCD-1935-55201*3;Cyrtanthus falcatus;Cyrtanthus falcatus;Cyrtanthus;Amaryllidaceae;;;;22-08-2023
ALIVE;1889-58001;K:LCD-1889-58001*1;Chamaedorea pochutlensis;Chamaedorea pochutlensis;Chamaedorea;Arecaceae;;;;29-07-2022
ALIVE;2009-3683;K:LCD-2009-3683*1;;Citrus × latifolia 'Tahiti';Citrus;Rutaceae;;;;09-04-2024
ALIVE;1985-2330;K:LCD-1985-2330*1;Fuchsia hatschbachii;Fuchsia hatschbachii;Fuchsia;Onagraceae;;N - Natural Source and Progeny;Brazil;28-11-2024
ALIVE;1978-6210;K:LCD-1978-6210*1;Rhododendron crassum;Rhododendron manipurense;Rhododendron;Ericaceae;;;;19-02-2024
ALIVE;2003-2910;K:LCD-2003-2910*1;Banksia integrifolia subsp. integrifolia;Banksia integrifolia subsp. integrifolia;Banksia;Proteaceae;;N - Natural Source and Progeny;Australia;21-11-2024
ALIVE;1960-4001;K:LCD-1960-4001*3;Maesa argentea;Maesa argentea;Maesa;Primulaceae;;;;17-10-2023
ALIVE;1951-48901;K:LCD-1951-48901*1;Garrya laurifolia;Garrya laurifolia;Garrya;Garryaceae;;;;28-07-2022
ALIVE;1983-4885;K:LCD-1983-4885*1;;Rhapis excelsa 'Koban';Rhapis;Arecaceae;;;;24-05-2024
ALIVE;1969-3772;K:LCD-1969-3772*2;Fuchsia procumbens;Fuchsia procumbens;Fuchsia;Onagraceae;;;;27-03-2024
ALIVE;1973-13238;K:LCD-1973-13238*2;Lastreopsis hispida;Lastreopsis hispida;Lastreopsis;Polypodiaceae;;;;27-03-2024
ALIVE;1986-2696;K:LCD-1986-2696*2;Haloragis erecta;Haloragis erecta;Haloragis;Haloragaceae;;N - Natural Source and Progeny;New Zealand;27-03-2024
ALIVE;1980-46;K:LCD-1980-46*1;Simmondsia chinensis;Simmondsia chinensis;Simmondsia;Simmondsiaceae;;N - Natural Source and Progeny;United States;29-07-2022
ALIVE;1977-69;K:LCD-1977-69*3;Cinchona pubescens;Cinchona pubescens;Cinchona;Rubiaceae;;;Tanzania;19-02-2024
ALIVE;1973-12658;K:LCD-1973-12658*1;;Brunfelsia pauciflora 'Eximia';Brunfelsia;Solanaceae;;;;01-08-2024
ALIVE;2017-2478;K:LCD-2017-2478*1;Parajubaea torallyi;Parajubaea torallyi;Parajubaea;Arecaceae;;;Bolivia;15-02-2024
ALIVE;1997-4275;K:LCD-1997-4275*1;Paraserianthes lophantha;Paraserianthes lophantha;Paraserianthes;Fabaceae;;;;28-12-2024
ALIVE;1988-4497;K:LCD-1988-4497*3;Heliamphora nutans;Heliamphora nutans;Heliamphora;Sarraceniaceae;;;;15-02-2024
ALIVE;1963-16006;K:LCD-1963-16006*3;Cibotium glaucum;Cibotium glaucum;Cibotium;Cyatheaceae;;;;24-05-2024
ALIVE;2018-607;K:LCD-2018-607*1;Alpinia oblongifolia;Alpinia oblongifolia;Alpinia;Zingiberaceae;;N - Natural Source and Progeny;Vietnam;21-05-2024
ALIVE;1969-2875;K:LCD-1969-2875*1;Nolina palmeri;Nolina palmeri;Nolina;Asparagaceae;;N - Natural Source and Progeny;Mexico;29-07-2022
ALIVE;1951-43701;K:LCD-1951-43701*2;;Fuchsia magellanica × lycioides;Fuchsia;Onagraceae;;;;19-07-2024
ALIVE;1969-17416;K:LCD-1969-17416*1;Rhododendron ciliatum;Rhododendron ciliatum;Rhododendron;Ericaceae;;;;18-07-2024
ALIVE;2018-1899;K:LCD-2018-1899*1;Citrus;Citrus;Citrus;Rutaceae;;;;20-05-2024
ALIVE;1997-5947;K:LCD-1997-5947*1;;Citrus × latifolia 'Bearss';Citrus;Rutaceae;;;;15-02-2024
ALIVE;1978-4441;K:LCD-1978-4441*1;Chiococca alba;Chiococca alba;Chiococca;Rubiaceae;;;Bermuda;28-07-2022
ALIVE;1967-50301;K:LCD-1967-50301*2;;Rhododendron hybrid;Rhododendron;Ericaceae;;;;02-01-2025
ALIVE;1969-17416;K:LCD-1969-17416*5;Rhododendron ciliatum;Rhododendron ciliatum;Rhododendron;Ericaceae;;;;17-10-2023
ALIVE;1980-276;K:LCD-1980-276*6;Hydrangea × versicolor;Dichroa × versicolor;Dichroa;Hydrangeaceae;;;;02-01-2025
ALIVE;1977-6749;K:LCD-1977-6749*2;Sparrmannia africana;Sparrmannia africana;Sparrmannia;Malvaceae;;;;09-01-2025
ALIVE;2015-1958;K:LCD-2015-1958*2;Rhododendron maddenii;Rhododendron maddenii;Rhododendron;Ericaceae;;;;24-05-2024
ALIVE;2009-1080;K:LCD-2009-1080*5;Pteris dentata;Pteris adscensionis;Pteris;Pteridaceae;;N - Natural Source and Progeny;;11-11-2023
ALIVE;1954-59101;K:LCD-1954-59101*1;Strelitzia reginae;Strelitzia reginae;Strelitzia;Strelitziaceae;;;;09-01-2025
ALIVE;2018-2251;K:LCD-2018-2251*1;;Clivia miniata 'Cameron Peach';Clivia;Amaryllidaceae;;;;09-09-2024
ALIVE;1981-343;K:LCD-1981-343*1;Ilex vomitoria;Ilex vomitoria;Ilex;Aquifoliaceae;;N - Natural Source and Progeny;United States;25-07-2022
ALIVE;2007-674;K:LCD-2007-674*1;Elegia tectorum;Elegia tectorum;Elegia;Restionaceae;;;;21-08-2023
ALIVE;2015-1066;K:LCD-2015-1066*1;Alniphyllum eberhardtii;Alniphyllum eberhardtii;Alniphyllum;Styracaceae;;N - Natural Source and Progeny;Vietnam;20-05-2024
ALIVE;1957-38106;K:LCD-1957-38106*1;Curtisia dentata;Curtisia dentata;Curtisia;Curtisiaceae;;;;01-01-2023
ALIVE;2014-959;K:LCD-2014-959*2;Echium decaisnei;Echium decaisnei;Echium;Boraginaceae;;N - Natural Source and Progeny;Spain;29-05-2024
ALIVE;1996-912;K:LCD-1996-912*4;Coleus cylindraceus;Plectranthus montanus;Plectranthus;Lamiaceae;;N - Natural Source and Progeny;Kenya;14-10-2024
ALIVE;1977-172;K:LCD-1977-172*2;Alchornea ilicifolia;Alchornea aquifolia;Alchornea;Euphorbiaceae;;;;28-12-2024
ALIVE;1973-1850;K:LCD-1973-1850*2;Brunfelsia australis;Brunfelsia australis;Brunfelsia;Solanaceae;;N - Natural Source and Progeny;Argentina;01-08-2024
ALIVE;1969-17399;K:LCD-1969-17399*1;Strelitzia reginae;Strelitzia reginae;Strelitzia;Strelitziaceae;;;;08-08-2024
ALIVE;1959-70601;K:LCD-1959-70601*2;Boehmeria splitgerbera;Boehmeria biloba;Boehmeria;Urticaceae;;;;22-05-2024
ALIVE;1966-43101;K:LCD-1966-43101*1;Pavetta capensis;Pavetta capensis;Pavetta;Rubiaceae;;;;09-01-2025
ALIVE;1985-5302;K:LCD-1985-5302*1;Yucca decipiens;Yucca decipiens;Yucca;Asparagaceae;;N - Natural Source and Progeny;Mexico;25-07-2022
ALIVE;2015-1867;K:LCD-2015-1867*5;Pennantia baylisiana;Pennantia baylisiana;Pennantia;Pennantiaceae;;;;27-03-2024
ALIVE;1969-14011;K:LCD-1969-14011*1;Buddleja indica;Nicodemia diversifolia;Nicodemia;Scrophulariaceae;;;;22-05-2024
ALIVE;1990-1281;K:LCD-1990-1281*2;Scabiosa incisa;Scabiosa incisa;Scabiosa;Caprifoliaceae;;N - Natural Source and Progeny;South Africa;11-06-2024
ALIVE;1983-1592;K:LCD-1983-1592*2;Peumus boldus;Peumus boldus;Peumus;Monimiaceae;;N - Natural Source and Progeny;Chile;15-02-2024
ALIVE;1973-1853;K:LCD-1973-1853*1;Brunfelsia undulata;Brunfelsia undulata;Brunfelsia;Solanaceae;;N - Natural Source and Progeny;Jamaica;23-10-2024
ALIVE;2017-1583;K:LCD-2017-1583*1;Protea lanceolata;Protea lanceolata;Protea;Proteaceae;;;;21-08-2023
ALIVE;1973-12557;K:LCD-1973-12557*6;Fuchsia denticulata;Fuchsia denticulata;Fuchsia;Onagraceae;;;;19-07-2024
ALIVE;2018-1899;K:LCD-2018-1899*2;Citrus;Citrus;Citrus;Rutaceae;;;;24-05-2024
ALIVE;1973-4810;K:LCD-1973-4810*2;Quillaja saponaria;Quillaja saponaria;Quillaja;Quillajaceae;;N - Natural Source and Progeny;Chile;08-02-2024
ALIVE;2007-2008;K:LCD-2007-2008*1;Dioon edule;Dioon edule;Dioon;Zamiaceae;;;;24-03-2025
ALIVE;2009-1052;K:LCD-2009-1052*2;Lampranthus aureus;Lampranthus aureus;Lampranthus;Aizoaceae;;;;25-03-2024
ALIVE;1988-3834;K:LCD-1988-3834*1;Biancaea decapetala;Caesalpinia decapetala;Caesalpinia;Fabaceae;;N - Natural Source and Progeny;Japan;24-05-2024
ALIVE;1979-64;K:LCD-1979-64*4;Rhododendron × sesterianum;Rhododendron × fragrantissimum;Rhododendron;Ericaceae;;;;20-01-2025
ALIVE;1973-13498;K:LCD-1973-13498*2;Gasteria acinacifolia;Gasteria acinacifolia;Gasteria;Asphodelaceae;;;;23-06-2022
ALIVE;2003-2466;K:LCD-2003-2466*8;Streptosolen jamesonii;Streptosolen jamesonii;Streptosolen;Solanaceae;;;;19-02-2024
ALIVE;1973-12516;K:LCD-1973-12516*5;Metrosideros perforata;Metrosideros perforata;Metrosideros;Myrtaceae;;;;27-03-2024
ALIVE;1979-74;K:LCD-1979-74*2;Rhododendron pachypodum;Rhododendron pachypodum;Rhododendron;Ericaceae;;;;24-05-2024
ALIVE;1979-65;K:LCD-1979-65*8;Rhododendron taronense;Rhododendron taronense;Rhododendron;Ericaceae;;;;24-05-2024
ALIVE;1997-5591;K:LCD-1997-5591*2;Tecoma stans;Tecoma stans;Tecoma;Bignoniaceae;;N - Natural Source and Progeny;Peru;19-02-2024
ALIVE;1984-2359;K:LCD-1984-2359*4;Camellia sinensis;Camellia sinensis;Camellia;Theaceae;;;;20-05-2024
ALIVE;1996-4618;K:LCD-1996-4618*10;Rhododendron scopulorum;Rhododendron scopulorum;Rhododendron;Ericaceae;;N - Natural Source and Progeny;Bhutan;21-05-2024
ALIVE;1978-2268;K:LCD-1978-2268*4;Rubus moluccanus;Rubus moluccanus;Rubus;Rosaceae;;N - Natural Source and Progeny;Hong Kong;20-05-2024
ALIVE;1965-75315;K:LCD-1965-75315*3;Cuphea hyssopifolia;Cuphea hyssopifolia;Cuphea;Lythraceae;;;;10-10-2024
ALIVE;1984-2359;K:LCD-1984-2359*2;Camellia sinensis;Camellia sinensis;Camellia;Theaceae;;;;21-11-2024
ALIVE;1969-51857;K:LCD-1969-51857*1;Cordyline fruticosa;Cordyline fruticosa;Cordyline;Asparagaceae;;;;28-07-2022
ALIVE;2000-2347;K:LCD-2000-2347*1;Lithocarpus pachyphyllus;Lithocarpus pachyphyllus;Lithocarpus;Fagaceae;;;;20-05-2024
ALIVE;1969-16545;K:LCD-1969-16545*2;Chloranthus spicatus;Chloranthus spicatus;Chloranthus;Chloranthaceae;;;;24-05-2024
ALIVE;1960-4001;K:LCD-1960-4001*4;Maesa argentea;Maesa argentea;Maesa;Primulaceae;;;;17-10-2023
ALIVE;2015-2830;K:LCD-2015-2830*2;Rosa marginata;Rosa marginata;Rosa;Rosaceae;;;;21-05-2024
ALIVE;2020-976;K:LCD-2020-976*3;Sonchus acaulis;Sonchus acaulis;Sonchus;Asteraceae;;;;18-09-2024
ALIVE;2003-2466;K:LCD-2003-2466*10;Streptosolen jamesonii;Streptosolen jamesonii;Streptosolen;Solanaceae;;;;19-07-2024
ALIVE;1963-34907;K:LCD-1963-34907*2;Aloe penduliflora;Aloe penduliflora;Aloe;Asphodelaceae;;N - Natural Source and Progeny;Kenya;23-03-2024
ALIVE;1986-65;K:LCD-1986-65*3;Cobaea scandens;Cobaea scandens;Cobaea;Polemoniaceae;;N - Natural Source and Progeny;Peru;10-10-2024
ALIVE;1973-12398;K:LCD-1973-12398*1;Porlieria hygrometra;Porlieria hygrometra;Porlieria;Zygophyllaceae;;;;30-01-2024
ALIVE;2015-2855;K:LCD-2015-2855*1;Thamnochortus insignis;Thamnochortus insignis;Thamnochortus;Restionaceae;;;South Africa;22-08-2023
ALIVE;1978-4550;K:LCD-1978-4550*6;Impatiens grandis;Impatiens grandis;Impatiens;Balsaminaceae;;N - Natural Source and Progeny;Sri Lanka;21-05-2024
ALIVE;1973-12024;K:LCD-1973-12024*1;Clivia miniata;Clivia miniata;Clivia;Amaryllidaceae;;;;15-02-2024
ALIVE;1984-862;K:LCD-1984-862*3;Eustrephus latifolius;Eustrephus latifolius;Eustrephus;Asparagaceae;;N - Natural Source and Progeny;Australia;28-12-2024
ALIVE;1977-193;K:LCD-1977-193*2;Dombeya burgessiae;Dombeya burgessiae;Dombeya;Malvaceae;;N - Natural Source and Progeny;Kenya;20-09-2023
ALIVE;1994-2876;K:LCD-1994-2876*2;Felicia filifolia;Felicia filifolia;Felicia;Asteraceae;;N - Natural Source and Progeny;South Africa;21-06-2022
ALIVE;1997-4455;K:LCD-1997-4455*2;Ophiopogon malcolmsonii;Ophiopogon malcolmsonii;Ophiopogon;Asparagaceae;;N - Natural Source and Progeny;Thailand;21-05-2024
ALIVE;2009-2761;K:LCD-2009-2761*2;Gerbera jamesonii;Gerbera jamesonii;Gerbera;Asteraceae;;;;09-01-2025
ALIVE;1971-3008;K:LCD-1971-3008*1;Olea europaea subsp. cuspidata;Olea europaea subsp. cuspidata;Olea;Oleaceae;;N - Natural Source and Progeny;Kenya;06-12-2024
ALIVE;2001-3712;K:LCD-2001-3712*1;Choritaenia capensis;Pappea capensis;Pappea;Apiaceae;;N - Natural Source and Progeny;South Africa;21-06-2022
ALIVE;2018-881;K:LCD-2018-881*1;Cercis occidentalis;Cercis occidentalis;Cercis;Fabaceae;;N - Natural Source and Progeny;United States;29-07-2022
ALIVE;2009-3685;K:LCD-2009-3685*1;;Citrus margarita 'Gigantea';Citrus;Rutaceae;;;;11-09-2024
ALIVE;1949-39004;K:LCD-1949-39004*4;Prostanthera ovalifolia;Prostanthera ovalifolia;Prostanthera;Lamiaceae;;;;28-12-2024
ALIVE;2005-1160;K:LCD-2005-1160*2;Howea belmoreana;Howea belmoreana;Howea;Arecaceae;;;;28-07-2022
ALIVE;1984-2733;K:LCD-1984-2733*2;Adromischus cooperi;Adromischus halesowensis;Adromischus;Crassulaceae;;;;14-10-2024
ALIVE;2017-423;K:LCD-2017-423*1;Ceroxylon quindiuense;Ceroxylon quindiuense;Ceroxylon;Arecaceae;;;Colombia;15-02-2024
ALIVE;2015-1863;K:LCD-2015-1863*1;Hedycarya arborea;Hedycarya arborea;Hedycarya;Monimiaceae;;;;27-03-2024
ALIVE;1976-35;K:LCD-1976-35*2;Stenomesson pearcei;Stenomesson pearcei;Stenomesson;Amaryllidaceae;;N - Natural Source and Progeny;Peru;16-05-2024
ALIVE;1969-3776;K:LCD-1969-3776*6;Fuchsia thymifolia subsp. minimiflora;Fuchsia thymifolia subsp. minimiflora;Fuchsia;Onagraceae;;;;19-07-2024
ALIVE;1976-6017;K:LCD-1976-6017*3;Tradescantia buckleyi;Tradescantia buckleyi;Tradescantia;Commelinaceae;;N - Natural Source and Progeny;United States;25-07-2022
ALIVE;1973-181;K:LCD-1973-181*3;Echium aculeatum;Echium aculeatum;Echium;Boraginaceae;;N - Natural Source and Progeny;Spain;06-09-2024
ALIVE;1951-43701;K:LCD-1951-43701*7;;Fuchsia magellanica × lycioides;Fuchsia;Onagraceae;;;;21-10-2024
ALIVE;1958-72001;K:LCD-1958-72001*3;Ardisia sieboldii;Ardisia sieboldii;Ardisia;Primulaceae;;N - Natural Source and Progeny;Japan;24-05-2024
ALIVE;1976-2169;K:LCD-1976-2169*1;Aloysia gratissima;Aloysia lycioides;Aloysia;Verbenaceae;;;;21-08-2024
ALIVE;2001-3625;K:LCD-2001-3625*2;Erica scabriuscula;Erica scabriuscula;Erica;Ericaceae;;;;21-06-2022
ALIVE;2015-1865;K:LCD-2015-1865*2;Alectryon excelsus;Alectryon excelsus;Alectryon;Sapindaceae;;;;27-03-2024
ALIVE;1991-1584;K:LCD-1991-1584*1;;Strelitzia reginae 'Mandela's Gold';Strelitzia;Strelitziaceae;;;;09-01-2025
ALIVE;2014-2040;K:LCD-2014-2040*2;;Brugmansia 'Dalen's Pink Amour';Brugmansia;Solanaceae;;;;04-06-2024
ALIVE;2013-895;K:LCD-2013-895*1;Oreopanax xalapensis;Oreopanax xalapensis;Oreopanax;Araliaceae;;;Mexico;22-01-2024
ALIVE;1961-35201;K:LCD-1961-35201*1;Ficus obliqua;Ficus obliqua;Ficus;Moraceae;;;;28-12-2024
ALIVE;1973-12065;K:LCD-1973-12065*1;Cussonia spicata;Cussonia spicata;Cussonia;Araliaceae;;;;21-06-2022
ALIVE;1969-19963;K:LCD-1969-19963*3;Clivia miniata;Clivia miniata;Clivia;Amaryllidaceae;;;;15-02-2024
ALIVE;1969-51193;K:LCD-1969-51193*2;Justicia spicigera;Justicia spicigera;Justicia;Acanthaceae;;;;15-06-2024
ALIVE;1982-274;K:LCD-1982-274*4;Pleroma urvilleanum;Tibouchina urvilleana;Tibouchina;Melastomataceae;;;Brazil;08-02-2024
ALIVE;1965-75315;K:LCD-1965-75315*2;Cuphea hyssopifolia;Cuphea hyssopifolia;Cuphea;Lythraceae;;;;28-11-2024
ALIVE;2004-3176;K:LCD-2004-3176*3;Banksia spinulosa;Banksia spinulosa;Banksia;Proteaceae;;N - Natural Source and Progeny;Australia;17-10-2023
ALIVE;1983-4522;K:LCD-1983-4522*2;Clethra mexicana;Clethra mexicana;Clethra;Clethraceae;;N - Natural Source and Progeny;Mexico;10-10-2024
ALIVE;1956-63301;K:LCD-1956-63301*4;Bulbine semibarbata;Bulbine semibarbata;Bulbine;Asphodelaceae;;;;01-10-2024
ALIVE;1972-3404;K:LCD-1972-3404*1;Sophora velutina subsp. zimbabweensis;Sophora velutina subsp. zimbabweensis;Sophora;Fabaceae;;;;23-06-2022
ALIVE;2007-2009;K:LCD-2007-2009*1;Dioon spinulosum;Dioon spinulosum;Dioon;Zamiaceae;;;;25-07-2022
ALIVE;2017-1584;K:LCD-2017-1584*1;Stenocarpus angustifolius;Stenocarpus angustifolius;Stenocarpus;Proteaceae;;;Australia;28-12-2024
ALIVE;1988-5305;K:LCD-1988-5305*2;;Brugmansia aurea 'Culebra';Brugmansia;Solanaceae;;;;24-05-2023
ALIVE;1986-3626;K:LCD-1986-3626*3;Piper excelsum;Macropiper excelsum;Macropiper;Piperaceae;;;New Zealand;09-07-2024
ALIVE;1960-17201;K:LCD-1960-17201*1;Pavetta barbertonensis;Pavetta barbertonensis;Pavetta;Rubiaceae;;;;09-01-2025
ALIVE;1977-172;K:LCD-1977-172*1;Alchornea ilicifolia;Alchornea aquifolia;Alchornea;Euphorbiaceae;;;;28-12-2024
ALIVE;2014-2210;K:LCD-2014-2210*1;Afrocarpus mannii;Afrocarpus mannii;Afrocarpus;Podocarpaceae;;;;21-06-2022
ALIVE;1969-4933;K:LCD-1969-4933*4;Rhododendron retusum;Rhododendron retusum;Rhododendron;Ericaceae;;N - Natural Source and Progeny;Malaysia;24-05-2024
ALIVE;2001-3187;K:LCD-2001-3187*1;Drypetes integerrima;Drypetes integerrima;Drypetes;Putranjivaceae;;;Japan;20-05-2024
ALIVE;2014-2021;K:LCD-2014-2021*2;;Brugmansia 'Angels Endless Summer';Brugmansia;Solanaceae;;;;29-07-2022
ALIVE;2015-1596;K:LCD-2015-1596*2;Heptapleurum macrophyllum;Schefflera macrophylla;Schefflera;Araliaceae;;N - Natural Source and Progeny;Vietnam;20-05-2024
ALIVE;1981-38;K:LCD-1981-38*4;Salvia purpurea;Salvia purpurea;Salvia;Lamiaceae;;N - Natural Source and Progeny;Mexico;09-01-2025
ALIVE;2001-3212;K:LCD-2001-3212*1;Dahlia imperialis;Dahlia imperialis;Dahlia;Asteraceae;;;;28-07-2022
ALIVE;1983-1599;K:LCD-1983-1599*2;Aextoxicon punctatum;Aextoxicon punctatum;Aextoxicon;Aextoxicaceae;;N - Natural Source and Progeny;Chile;05-02-2024
ALIVE;1949-56701;K:LCD-1949-56701*1;Encephalartos lebomboensis;Encephalartos lebomboensis;Encephalartos;Zamiaceae;;;;22-08-2023
ALIVE;1963-15402;K:LCD-1963-15402*1;Blechnum ambiguum;Doodia caudata var. lomarina;Doodia;Aspleniaceae;;;;28-12-2024
ALIVE;1973-19497;K:LCD-1973-19497*1;Rohdea japonica;Rohdea japonica;Rohdea;Asparagaceae;;;;21-05-2024
ALIVE;2015-2860;K:LCD-2015-2860*2;;Leucadendron 'Safari Sunset';Leucadendron;Proteaceae;;;;21-06-2022
ALIVE;1973-19497;K:LCD-1973-19497*2;Rohdea japonica;Rohdea japonica;Rohdea;Asparagaceae;;;;20-11-2023
ALIVE;1981-4896;K:LCD-1981-4896*3;Phragmipedium longifolium;Phragmipedium longifolium;Phragmipedium;Orchidaceae;;;;08-02-2024
ALIVE;1988-8807;K:LCD-1988-8807*5;;Correa 'Dusky Bells';Correa;Rutaceae;;;;28-12-2024
ALIVE;2010-671;K:LCD-2010-671*4;Barnadesia arborea;Barnadesia arborea;Barnadesia;Asteraceae;;N - Natural Source and Progeny;Ecuador;19-02-2024
ALIVE;1967-68004;K:LCD-1967-68004*2;;Rhododendron 'Duchess of Sutherland';Rhododendron;Ericaceae;;;;21-05-2024
ALIVE;1990-1279;K:LCD-1990-1279*1;Psychotria capensis;Psychotria capensis;Psychotria;Rubiaceae;;;South Africa;21-06-2022
ALIVE;1966-67114;K:LCD-1966-67114*1;Notelaea cunninghamii;Nestegis cunninghamii;Nestegis;Oleaceae;;N - Natural Source and Progeny;New Zealand;08-11-2023
ALIVE;2017-417;K:LCD-2017-417*1;Freycinetia banksii;Freycinetia banksii;Freycinetia;Pandanaceae;;;New Zealand;27-03-2024
ALIVE;1986-3600;K:LCD-1986-3600*1;Dacrycarpus dacrydioides;Dacrycarpus dacrydioides;Dacrycarpus;Podocarpaceae;;;New Zealand;27-03-2024
ALIVE;1973-12419;K:LCD-1973-12419*3;Chlorophytum capense;Chlorophytum capense;Chlorophytum;Asparagaceae;;;;28-11-2024
ALIVE;2004-2906;K:LCD-2004-2906*1;Thomasia petalocalyx;Thomasia petalocalyx;Thomasia;Malvaceae;;;;18-07-2024
ALIVE;1969-19566;K:LCD-1969-19566*1;Cyperus owanii;Cyperus owanii;Cyperus;Cyperaceae;;;;22-08-2023
ALIVE;1969-12394;K:LCD-1969-12394*1;Trichocladus crinitus;Trichocladus crinitus;Trichocladus;Hamamelidaceae;;;;14-02-2024
ALIVE;1984-5283;K:LCD-1984-5283*6;Fuchsia boliviana;Fuchsia boliviana;Fuchsia;Onagraceae;;N - Natural Source and Progeny;Mexico;18-07-2024
ALIVE;1969-17911;K:LCD-1969-17911*1;Encephalartos arenarius;Encephalartos arenarius;Encephalartos;Zamiaceae;;;;21-08-2023
ALIVE;1957-75902;K:LCD-1957-75902*1;Phyla nodiflora var. minor;Phyla canescens;Phyla;Verbenaceae;;;;27-11-2024
ALIVE;1995-3193;K:LCD-1995-3193*1;Encephalartos lebomboensis;Encephalartos lebomboensis;Encephalartos;Zamiaceae;;;;22-08-2023
